p_val	avg_diff	pct.1	pct.2	p_val_adj	cluster	gene
PRRC2C2	2.37160413830911e-05	0.0530109173497454	0.251	0.2	0.536694016499352	9	PRRC2C
MT-ND44	3.86573686718369e-05	6.15567100306537	0.971	0.953	0.87481625304367	9	MT-ND4
UBC2	5.17191467783365e-05	0.53258766400134	0.879	0.779	1	9	UBC
MT-CYB4	7.36223422440638e-05	2.88855699912638	0.943	0.91	1	9	MT-CYB
ANAPC163	9.8648870057698e-05	0.159151952154975	0.478	0.387	1	9	ANAPC16
TAF72	0.00011371531662167	0.0831153366775448	0.251	0.202	1	9	TAF7
EIF3F3	0.000117135399522475	0.0986290569209933	0.437	0.353	1	9	EIF3F
CD473	0.000196271609034871	0.0601495727428904	0.277	0.225	1	9	CD47
ARPC33	0.000373771876396493	0.227581740839402	0.601	0.474	1	9	ARPC3
GLTSCR23	0.000422881096714618	0.237685723088423	0.556	0.448	1	9	GLTSCR2
DDX3X2	0.000454306784430984	0.0428313344238457	0.251	0.206	1	9	DDX3X
TCEA13	0.000535220354132354	0.0500193253186083	0.291	0.239	1	9	TCEA1
HLA-C4	0.000626873452713835	2.75224301401882	0.891	0.794	1	9	HLA-C
SSR12	0.00166680152047655	0.0043245562705132	0.254	0.216	1	9	SSR1
MT-ND34	0.00298822982499556	4.47294264876317	0.946	0.911	1	9	MT-ND3
RBM393	0.0054017739916201	0.168279749786703	0.484	0.402	1	9	RBM39
HBB1	0	289.744305219023	0.978	0.18	0	10	HBB
HBA21	0	135.372080736523	0.982	0.108	0	10	HBA2
HBA1	0	61.0843029733818	0.973	0.044	0	10	HBA1
SLC25A371	3.82899625968315e-168	0.563546870133832	0.35	0.085	8.66501853566298e-164	10	SLC25A37
SLC25A391	3.24153583111761e-33	0.277430982571846	0.284	0.152	7.33559558581915e-29	10	SLC25A39
GYPC3	1.90063913905477e-26	0.281772378111199	0.381	0.236	4.30114637168095e-22	10	GYPC
FKBP85	1.01385329201201e-11	0.134152083125465	0.307	0.226	2.29434999982317e-07	10	FKBP8
GPR1832	2.55051673523731e-07	0.102649061834238	0.417	0.326	0.00577181937184202	10	GPR183
LTB3	7.29728600858799e-07	0.047679858334408	0.354	0.261	0.0165137582374346	10	LTB
MS4A12	2.64251891822836e-06	0.0724173765477948	0.257	0.182	0.0598002031195077	10	MS4A1
RP11-347P5.12	2.03437869896034e-05	0.103508593057393	0.252	0.191	0.460379899574725	10	RP11-347P5.1
CXCR43	3.48888722717699e-05	0.251409593229739	0.475	0.388	0.789535179510152	10	CXCR4
CD523	0.00067160085591514	0.11872986054326	0.535	0.451	1	10	CD52
STK42	0.0011800142890398	0.0537008418055195	0.313	0.268	1	10	STK4
CD373	0.00561385653801658	0.0660456395406882	0.402	0.34	1	10	CD37
GIF	0	16.6514399389115	0.781	0.013	0	11	GIF
ATP4B	0	11.2325061919228	0.732	0.008	0	11	ATP4B
CKB1	0	10.3151915830257	0.792	0.053	0	11	CKB
PSCA1	0	8.84381207110073	0.771	0.098	0	11	PSCA
CYSTM12	0	6.73030028426546	0.848	0.235	0	11	CYSTM1
KCNE21	0	4.7164229077893	0.703	0.047	0	11	KCNE2
ATP4A	0	4.11360208241688	0.628	0.011	0	11	ATP4A
ALDH1A12	0	3.11323888986956	0.619	0.1	0	11	ALDH1A1
CPA2	0	2.87575054883455	0.535	0.003	0	11	CPA2
TCN1	0	2.83731970246809	0.31	0.024	0	11	TCN1
AKR7A31	0	2.61961628398256	0.63	0.072	0	11	AKR7A3
GSTA11	0	2.24067024253353	0.576	0.048	0	11	GSTA1
VSIG22	0	2.21076531182078	0.639	0.098	0	11	VSIG2
ESRRG	0	0.622933515067415	0.294	0.004	0	11	ESRRG
MFSD4	0	0.506153829737529	0.268	0.01	0	11	MFSD4
GPR155	0	0.459821424620523	0.266	0.018	0	11	GPR155
CLIC6	0	0.459743873080672	0.258	0.009	0	11	CLIC6
TPD52L1	0	0.437156740562639	0.281	0.015	0	11	TPD52L1
GATA6-AS1	0	0.410494283475481	0.277	0.018	0	11	GATA6-AS1
ATP1B12	6.614639003846e-295	3.08461053791159	0.636	0.126	1.49689280657035e-290	11	ATP1B1
CXCL171	1.73407376809368e-292	1.69030345055298	0.574	0.097	3.92420893719601e-288	11	CXCL17
PXMP2	2.36923763547345e-271	0.717877587056281	0.355	0.04	5.36158476907642e-267	11	PXMP2
SLC25A41	3.03617509565975e-239	1.02793688654918	0.455	0.074	6.87086424147801e-235	11	SLC25A4
GLUL6	2.47536781865869e-233	3.04344904038251	0.602	0.138	5.60175737362462e-229	11	GLUL
G0S21	2.82412685358621e-213	0.925952338345813	0.372	0.051	6.3909990696656e-209	11	G0S2
UQCRQ2	8.39713150049261e-182	5.69213529277021	0.833	0.471	1.90027085856148e-177	11	UQCRQ
SEPP13	2.18419206907146e-178	0.684819403653186	0.409	0.073	4.94282665230871e-174	11	SEPP1
GLOD41	3.3878323529089e-172	0.943668857402846	0.448	0.094	7.66666461463283e-168	11	GLOD4
MDH14	1.27305988924163e-161	2.35317755107712	0.593	0.19	2.88093452935382e-157	11	MDH1
ANXA101	2.50402362976795e-159	0.619086407460443	0.478	0.108	5.66660547416488e-155	11	ANXA10
COX7B4	3.12348282362571e-158	4.04217899800629	0.758	0.387	7.06844162986497e-154	11	COX7B
IDH23	1.95675725244667e-153	1.99193878672626	0.545	0.163	4.42814166228681e-149	11	IDH2
SMIM11	4.4397170596193e-153	0.653143544208537	0.346	0.062	1.00470797059185e-148	11	SMIM11
PDHA11	5.68197243803861e-144	0.703239727588016	0.392	0.084	1.28583036272814e-139	11	PDHA1
COX7C3	7.21331365169295e-143	5.4646505693742	0.859	0.703	1.63237287937811e-138	11	COX7C
STX12	1.95495460570885e-142	0.645493515925109	0.338	0.062	4.42406227271912e-138	11	STX12
ATP5G33	1.11514771652138e-139	3.572954619858	0.714	0.362	2.52357928248789e-135	11	ATP5G3
ATP5B4	1.83829853968528e-139	3.3550913824916	0.684	0.31	4.16006959530778e-135	11	ATP5B
SLC25A53	2.6698225891213e-138	4.74728227620116	0.69	0.334	6.0418085191815e-134	11	SLC25A5
LDHB4	1.51922342623673e-137	4.11463915410108	0.712	0.358	3.43800261357372e-133	11	LDHB
NDUFA43	4.55880345420521e-135	6.23879920733072	0.79	0.542	1.03165722168664e-130	11	NDUFA4
ACAT11	7.24871881573396e-131	0.929181423141809	0.431	0.109	1.64038506800059e-126	11	ACAT1
ATP5I3	6.57328355045342e-129	3.53103429555653	0.775	0.512	1.48753406746761e-124	11	ATP5I
GOT1	1.27117335782194e-125	0.351851437445732	0.268	0.045	2.87666530875105e-121	11	GOT1
TSPAN82	2.92175701876582e-125	0.163748812104857	0.545	0.159	6.61193613346706e-121	11	TSPAN8
IGFBP22	9.40396143549179e-124	0.817867149079219	0.381	0.087	2.12811647285179e-119	11	IGFBP2
USMG54	1.09471028683771e-123	3.40594710064579	0.721	0.41	2.47732937911375e-119	11	USMG5
CA21	5.50187988284916e-120	0.804479558493799	0.437	0.112	1.24507541748877e-115	11	CA2
COX6C5	7.54588197962807e-119	3.88429142103727	0.751	0.488	1.70763309198983e-114	11	COX6C
ATP5J7	3.63384712014613e-116	2.64606960224152	0.684	0.369	8.2233960328907e-112	11	ATP5J
COX7A25	4.04803561746675e-116	5.28654946295116	0.775	0.577	9.16070460232725e-112	11	COX7A2
COX5B4	7.79553472434256e-112	2.84276741367739	0.723	0.446	1.76412950811872e-107	11	COX5B
COX5A4	3.34686463123289e-109	2.1585462846276	0.649	0.333	7.57395466048002e-105	11	COX5A
DLD1	5.37436475053596e-109	0.582152872214962	0.342	0.079	1.21621874304629e-104	11	DLD
UQCR103	2.25574904678109e-107	2.837994201107	0.677	0.375	5.10476009286562e-103	11	UQCR10
NDUFB25	5.23252206154942e-105	1.9631251783755	0.675	0.365	1.18411974252863e-100	11	NDUFB2
UQCRB4	6.65169777553089e-105	3.29001180922584	0.781	0.597	1.50527920660264e-100	11	UQCRB
HIBADH	8.62068771457742e-104	0.372606108244502	0.262	0.049	1.95086162980887e-99	11	HIBADH
SUCLG21	1.79799644479645e-103	1.02611890094878	0.433	0.132	4.06886595457437e-99	11	SUCLG2
CST35	3.79686569890106e-99	0.753209355552772	0.652	0.27	8.59230707661309e-95	11	CST3
ATP5E6	2.30235424746663e-96	3.52442112402802	0.823	0.761	5.21022766201698e-92	11	ATP5E
FAM3B2	9.10623903890963e-93	0.345344731766115	0.307	0.072	2.06074189450525e-88	11	FAM3B
NDUFA55	5.47956022528571e-92	1.29981354506042	0.526	0.216	1.24002447898216e-87	11	NDUFA5
VDAC13	1.30299072784049e-90	1.18843466578611	0.556	0.242	2.94866801710303e-86	11	VDAC1
TXNDC174	2.22998735592669e-90	0.828504643724003	0.478	0.176	5.04646138646211e-86	11	TXNDC17
FTH15	2.89910190101646e-90	6.99835560139702	0.907	0.897	6.56066760200025e-86	11	FTH1
PRPS2	3.26553193003669e-89	0.399501219951212	0.284	0.064	7.38989875767304e-85	11	PRPS2
ATF7IP21	3.84750261866343e-89	0.466101607486396	0.331	0.085	8.70689842603534e-85	11	ATF7IP2
COX6B13	6.20640527241598e-89	2.56319234250988	0.723	0.537	1.40450951314774e-84	11	COX6B1
COA33	1.10891167158361e-87	0.705217241282614	0.455	0.163	2.50946711279371e-83	11	COA3
STARD102	2.34522835986391e-87	0.431058021219993	0.359	0.101	5.30725177837203e-83	11	STARD10
NDUFA17	5.65792858228097e-86	2.2379103104178	0.673	0.436	1.28038923817018e-81	11	NDUFA1
FAM162A1	8.33287258555783e-86	0.640011327531406	0.426	0.142	1.88572906611174e-81	11	FAM162A
UQCRC13	4.46731568616837e-85	0.934743438797106	0.465	0.177	1.0109535397799e-80	11	UQCRC1
ATP5O4	7.92134794719088e-85	1.92379877228858	0.645	0.389	1.7926010404493e-80	11	ATP5O
GBAS	5.02192343914278e-84	0.484934759988351	0.299	0.074	1.13646127427801e-79	11	GBAS
C14orf24	7.38651402323065e-83	2.02116897858503	0.714	0.519	1.6715681234571e-78	11	C14orf2
MPC11	1.8436562463968e-82	0.840458226181607	0.407	0.137	4.17219408559595e-78	11	MPC1
HADHB2	3.19658158124357e-82	0.679674451936036	0.381	0.119	7.23386411835419e-78	11	HADHB
FXYD32	2.32764301129696e-80	0.0391376349683157	0.47	0.157	5.26745613456501e-76	11	FXYD3
SH3YL11	6.18291782913078e-80	0.392836440110729	0.301	0.078	1.3991943047323e-75	11	SH3YL1
UQCRH3	4.07403995423212e-79	2.06120558685642	0.693	0.493	9.21955241642729e-75	11	UQCRH
CLDN182	1.85217967801933e-78	0.298549394274936	0.364	0.106	4.19148261135774e-74	11	CLDN18
PRDX54	3.64720891019012e-77	1.877494484978	0.615	0.371	8.25363376376024e-73	11	PRDX5
PRDX25	3.86053775365937e-76	1.2861865738334	0.571	0.3	8.73639693653115e-72	11	PRDX2
AK32	8.04393140683805e-76	0.569384404372693	0.32	0.091	1.82034167736745e-71	11	AK3
IFI274	8.16606028923546e-75	0.418491359324756	0.539	0.22	1.84797944345398e-70	11	IFI27
GPX21	3.74002184950683e-74	0.101157993423316	0.381	0.119	8.46366944543396e-70	11	GPX2
CD593	9.06662870687349e-74	1.18628465238338	0.558	0.278	2.05177807636547e-69	11	CD59
NDUFB16	1.41723743168927e-73	1.83012167045157	0.647	0.416	3.20720830791283e-69	11	NDUFB1
SMIM222	1.48372753818896e-72	0.242103403587139	0.407	0.134	3.35767541892162e-68	11	SMIM22
ATP5C14	3.88557728450816e-72	1.72359140599475	0.532	0.268	8.79306139484197e-68	11	ATP5C1
ATP5G14	1.26430778441558e-71	1.29947579002502	0.556	0.29	2.86112851613245e-67	11	ATP5G1
COX4I13	7.36165202230328e-71	2.919032563884	0.751	0.676	1.66594185264723e-66	11	COX4I1
NDUFS22	1.20322532899899e-70	0.566013693826875	0.37	0.124	2.72289891952472e-66	11	NDUFS2
COX175	9.61053697072492e-70	1.08220539081564	0.578	0.308	2.17486451647505e-65	11	COX17
UQCRFS13	1.72927007545615e-68	1.05465760211296	0.474	0.21	3.91333818075726e-64	11	UQCRFS1
NDUFC14	6.31295113295698e-68	0.662190675998845	0.435	0.174	1.42862084138816e-63	11	NDUFC1
NDUFA83	2.19964827450054e-67	0.569263007260589	0.368	0.127	4.97780404519471e-63	11	NDUFA8
ATP5A15	6.49982680161526e-67	1.82876580807984	0.552	0.313	1.47091080520553e-62	11	ATP5A1
RAB4A1	1.38610041005372e-66	0.46440169391578	0.338	0.108	3.13674522795156e-62	11	RAB4A
SERF24	1.62636399207559e-66	1.35437848736973	0.823	0.804	3.68046171406705e-62	11	SERF2
SPINK12	1.04956941192597e-65	0.427763281851703	0.481	0.194	2.37517557918847e-61	11	SPINK1
NDUFA64	1.56010899489194e-65	0.971833202340261	0.5	0.239	3.53052665544046e-61	11	NDUFA6
SUCLG12	9.51162213640563e-65	0.637327695308572	0.39	0.146	2.15248008946859e-60	11	SUCLG1
ATP5H4	7.51401896940419e-64	0.937850064477519	0.502	0.246	1.70042249277617e-59	11	ATP5H
PPDPF3	1.70507040637369e-63	0.947539240586091	0.66	0.437	3.85857432962366e-59	11	PPDPF
MINOS15	1.79009114272161e-63	1.05197021494925	0.539	0.284	4.05097625597901e-59	11	MINOS1
CISD13	3.92247575660125e-63	0.436542548549932	0.333	0.11	8.87656263718863e-59	11	CISD1
CTSE1	6.89143527601097e-63	0.259453556729305	0.329	0.101	1.55953180296128e-58	11	CTSE
MRPL415	2.22106631655103e-62	0.900774321908882	0.481	0.227	5.02627307435498e-58	11	MRPL41
ATP5L4	5.8619309950371e-62	2.06991998284207	0.736	0.651	1.3265549841769e-57	11	ATP5L
CYB5A3	1.49758039851302e-61	0.45087777495504	0.392	0.147	3.38902444183497e-57	11	CYB5A
CHP11	4.84350266478149e-61	0.47585468080436	0.357	0.127	1.09608465304005e-56	11	CHP1
NQO12	6.96092726903756e-61	0.063782727944571	0.355	0.118	1.5752578409832e-56	11	NQO1
SLC25A35	7.56504183805633e-61	1.28599670278262	0.554	0.319	1.71196896795215e-56	11	SLC25A3
NDUFS32	2.65656445136799e-60	0.720593319598594	0.398	0.161	6.01180535344576e-56	11	NDUFS3
TXN3	6.49531988775013e-60	0.644732438716773	0.604	0.35	1.46989089059785e-55	11	TXN
NDUFB34	1.36727670914132e-59	0.662175947022007	0.476	0.225	3.09414719278681e-55	11	NDUFB3
CHCHD102	3.50564812364238e-59	1.03107221160935	0.502	0.255	7.93328170380271e-55	11	CHCHD10
ATP5F13	2.77277371658823e-58	1.19082014053189	0.506	0.267	6.27478692063916e-54	11	ATP5F1
PRDX34	2.36573415383042e-57	0.595353145615115	0.422	0.18	5.35365639011825e-53	11	PRDX3
BOLA31	1.12058692752892e-56	0.411773567810553	0.31	0.103	2.53588821699795e-52	11	BOLA3
DECR12	1.26507943726286e-56	0.620403291775873	0.359	0.134	2.86287476652586e-52	11	DECR1
CYCS1	2.04088341192928e-56	2.1822630222045	0.658	0.482	4.61851916119596e-52	11	CYCS
NDUFV11	4.03386490853623e-56	0.631116264525142	0.383	0.156	9.12863628801748e-52	11	NDUFV1
GHITM5	5.71654129992384e-56	1.30400642330048	0.506	0.274	1.29365329617277e-51	11	GHITM
TMEM1412	2.08435432009137e-55	0.397172549748731	0.329	0.117	4.71689382636678e-51	11	TMEM141
UQCR11.14	2.33654784901145e-55	1.33036478074824	0.669	0.502	5.28760778231291e-51	11	UQCR11.1
MAL21	2.71561551393933e-54	0.180209044259324	0.253	0.073	6.14543790804469e-50	11	MAL2
RAB11A4	2.87117174294023e-54	0.679037983136042	0.45	0.209	6.49746165427374e-50	11	RAB11A
NDUFS53	1.24802437350532e-53	1.0143751906075	0.593	0.386	2.82427915724254e-49	11	NDUFS5
CYC13	1.46365857241596e-53	0.720215827932982	0.433	0.201	3.31225934937731e-49	11	CYC1
AK12	1.0123933396514e-52	0.236295407697194	0.251	0.074	2.29104612763112e-48	11	AK1
MRPL273	1.06381100081507e-52	0.413564434393509	0.374	0.151	2.4074042948445e-48	11	MRPL27
MPC23	1.27687362799621e-51	0.816167867653531	0.409	0.186	2.88956502015543e-47	11	MPC2
UQCRC24	5.15237638691188e-51	0.837325745773612	0.426	0.203	1.16598277635816e-46	11	UQCRC2
LYRM5	1.19719242920214e-49	0.33888922982572	0.268	0.085	2.70924646728444e-45	11	LYRM5
NDUFA101	1.32076238007263e-49	0.544739892969772	0.351	0.141	2.98888526610437e-45	11	NDUFA10
NDUFV24	4.59930061946585e-49	0.693655184108038	0.487	0.257	1.04082173018512e-44	11	NDUFV2
SDHB1	1.08406967642263e-48	0.5644100180002	0.32	0.121	2.45324967774441e-44	11	SDHB
NDUFB46	1.12744520436512e-48	0.905877425631752	0.556	0.354	2.55140849747826e-44	11	NDUFB4
LIPF1	4.45948482256768e-48	3.02703468930696	0.5	0.247	1.00918141534707e-43	11	LIPF
EPCAM2	6.64257425122508e-48	0.00782747136490936	0.327	0.115	1.50321455305223e-43	11	EPCAM
REXO22	1.2145338307112e-46	0.539532396833379	0.338	0.136	2.74849005889945e-42	11	REXO2
NDUFB106	4.20296547514119e-46	0.871279792326737	0.506	0.299	9.51131087024452e-42	11	NDUFB10
MRPS251	7.03744482515091e-46	0.25522534158773	0.251	0.081	1.59257376393165e-41	11	MRPS25
DCXR2	7.91681394921782e-46	0.537321356159227	0.394	0.179	1.79157499670799e-41	11	DCXR
HIGD1A3	8.37522342776107e-46	0.426024769511741	0.374	0.161	1.89531306170233e-41	11	HIGD1A
NDUFB8.15	3.39739829577394e-45	0.785563278933722	0.511	0.302	7.68831234333643e-41	11	NDUFB8.1
TBCA5	5.33700937071392e-45	1.13335601722195	0.545	0.35	1.20776522059256e-40	11	TBCA
SRP145	6.7993715057969e-44	1.03087695468378	0.697	0.61	1.53869777176184e-39	11	SRP14
OAT2	1.9166352750317e-43	0.430532051353532	0.312	0.122	4.33734562739674e-39	11	OAT
SDHC4	2.5217243345272e-43	0.56447454735452	0.39	0.182	5.70666216903506e-39	11	SDHC
NDUFA92	2.73437041791367e-43	0.521980134314614	0.327	0.134	6.18788025573863e-39	11	NDUFA9
MRPS362	7.8295170782552e-43	0.410507596447679	0.329	0.132	1.77181971480915e-38	11	MRPS36
ECHS12	1.03107580210651e-42	0.477462769002637	0.374	0.17	2.33332454016702e-38	11	ECHS1
PRDX15	1.27500347973493e-42	0.527941943708607	0.604	0.421	2.88533287464014e-38	11	PRDX1
NDUFS85	1.35977435807531e-42	0.705301733773782	0.481	0.276	3.07716937232443e-38	11	NDUFS8
ATP5J23	1.88485417600528e-42	0.893589122434411	0.571	0.398	4.26542500029994e-38	11	ATP5J2
COX8A3	4.00807099264898e-42	0.953187013022413	0.548	0.366	9.07026465636463e-38	11	COX8A
COX6A14	1.48211909727008e-41	1.41925069181309	0.576	0.419	3.35403551712219e-37	11	COX6A1
SOD14	5.1174083717193e-40	0.733155430050344	0.556	0.363	1.15806951452008e-35	11	SOD1
MGST11	6.44732080278255e-40	0.226970460853629	0.262	0.093	1.45902869766969e-35	11	MGST1
ACO21	1.29620327265709e-39	0.319320918057506	0.271	0.099	2.933308006023e-35	11	ACO2
ATP5D3	9.48512866846306e-39	1.04524057703909	0.535	0.363	2.14648461767319e-34	11	ATP5D
SDHA1	3.87970842127117e-38	0.286069702878988	0.29	0.114	8.77978015733667e-34	11	SDHA
NDUFB64	4.3464204770936e-37	0.438066346543418	0.368	0.178	9.83594953966282e-33	11	NDUFB6
DDT3	5.29810259628068e-37	0.603216168810814	0.446	0.252	1.19896061753832e-32	11	DDT
NFE2L24	5.27834206268633e-36	0.624897108930683	0.364	0.175	1.19448880878592e-31	11	NFE2L2
PNKD3	2.90243388925577e-35	0.333820135500013	0.34	0.155	6.56820789138581e-31	11	PNKD
TMBIM63	4.78917789437117e-35	1.04320794030671	0.589	0.463	1.0837909574962e-30	11	TMBIM6
NDUFS65	5.40835963117426e-34	0.437833097707633	0.483	0.3	1.22391178453474e-29	11	NDUFS6
NDUFAB15	1.91599479498897e-32	0.403378607300268	0.392	0.213	4.33589622106003e-28	11	NDUFAB1
SKP15	2.15861238492961e-31	0.981883775704562	0.623	0.524	4.8849398270957e-27	11	SKP1
BAG12	3.41968703908125e-31	0.260195694875578	0.284	0.122	7.73875176944087e-27	11	BAG1
EZR2	6.05681167636669e-31	0.686648843719689	0.483	0.295	1.37065648236178e-26	11	EZR
TPI15	7.26678309859427e-31	0.558990095881973	0.571	0.423	1.64447301521188e-26	11	TPI1
LAMTOR55	6.39730866286948e-30	0.599752886961639	0.448	0.277	1.44771095040736e-25	11	LAMTOR5
MRPL131	1.17836291469063e-29	0.209918983547366	0.266	0.113	2.6666352759449e-25	11	MRPL13
PPCS1	1.46707974004588e-29	0.279229780964564	0.288	0.129	3.32000145172382e-25	11	PPCS
ACADM1	3.30055067401585e-29	0.335764828229913	0.281	0.125	7.46914617529787e-25	11	ACADM
HSD17B121	1.63461740275931e-28	0.244310095104182	0.251	0.105	3.69913918244432e-24	11	HSD17B12
HMOX21	2.35538770257232e-28	0.293449337490622	0.273	0.118	5.33024237092116e-24	11	HMOX2
NDUFA135	3.00433710980067e-28	0.575597150017575	0.528	0.377	6.79881487947892e-24	11	NDUFA13
RTN45	4.54734095139894e-28	0.485781910050176	0.368	0.199	1.02906325730158e-23	11	RTN4
BSG5	5.48360919299024e-28	0.612455864589297	0.472	0.316	1.24094076037369e-23	11	BSG
COX201	6.68653669804815e-28	0.23884110589659	0.268	0.116	1.5131632547683e-23	11	COX20
INSIG11	1.41879654222754e-27	0.288717934985816	0.255	0.106	3.21073657506092e-23	11	INSIG1
NDUFA33	1.9279091349275e-27	0.556234348565674	0.528	0.382	4.36285837234093e-23	11	NDUFA3
ATPIF13	5.940373106907e-27	0.327630336716042	0.526	0.376	1.34430643409305e-22	11	ATPIF1
NDUFB55	6.63128162995476e-27	0.495321824098189	0.385	0.223	1.50065903285876e-22	11	NDUFB5
COX145	7.39502654545907e-27	0.349349079102647	0.379	0.212	1.67349450723739e-22	11	COX14
DHRS72	7.64507173439099e-27	0.426915474359152	0.325	0.166	1.73007973349268e-22	11	DHRS7
ID12	5.17882065739243e-26	0.345815565951895	0.307	0.146	1.17196711476791e-21	11	ID1
NDUFS43	7.49589135598422e-26	0.322095768793549	0.297	0.145	1.69632021385923e-21	11	NDUFS4
CD1644	3.74960675160187e-25	0.799164041431992	0.448	0.305	8.48536007887502e-21	11	CD164
SMS3	4.47107754394224e-25	0.218890611947392	0.271	0.123	1.01180484819413e-20	11	SMS
HINT23	5.91793332426851e-25	0.281233794174572	0.312	0.159	1.33922831128196e-20	11	HINT2
ADI13	1.87988695295739e-23	0.277902529472303	0.32	0.172	4.25418417454257e-19	11	ADI1
SCOC2	2.03263122436408e-23	0.243462161182645	0.253	0.118	4.59984446073592e-19	11	SCOC
SVIP3	3.78846657320799e-23	0.392462273527442	0.366	0.21	8.57329985516968e-19	11	SVIP
DSTN4	3.99448502209975e-23	0.109956565827666	0.468	0.317	9.03951960501175e-19	11	DSTN
SDHD1	1.80850398099441e-22	0.262492745188726	0.281	0.141	4.09264450899036e-18	11	SDHD
NDUFA125	5.86761977740619e-22	0.373446519641388	0.346	0.199	1.32784235562702e-17	11	NDUFA12
TMEM2611	7.31784583016978e-22	0.276084619729299	0.268	0.133	1.65602851136742e-17	11	TMEM261
PEBP14	9.46855662058429e-22	0.509801558833994	0.452	0.314	2.14273436323823e-17	11	PEBP1
MDH24	1.0565841249488e-21	0.318031064259226	0.348	0.203	2.39104987475913e-17	11	MDH2
ITM2B6	1.89491618608256e-21	0.849717177094618	0.597	0.527	4.28819532910483e-17	11	ITM2B
ANXA41	1.96168426609556e-21	0.0013130029455678	0.253	0.118	4.43929149417426e-17	11	ANXA4
MRPS71	2.01788041410931e-21	0.204961665087948	0.253	0.122	4.56646337712936e-17	11	MRPS7
SLIRP4	2.45278540319756e-21	0.199546635771468	0.42	0.274	5.55065336743609e-17	11	SLIRP
POLE41	3.45381071585661e-21	0.231765924925507	0.271	0.133	7.81597364998352e-17	11	POLE4
AURKAIP14	9.5562050344682e-21	0.328956753776996	0.422	0.285	2.16256919930015e-16	11	AURKAIP1
ISCU5	1.5515492399068e-20	0.502764723774286	0.398	0.257	3.51115592990909e-16	11	ISCU
ATP6V1E12	3.68013358523591e-20	0.205928037683322	0.26	0.127	8.32814230338887e-16	11	ATP6V1E1
TIMM134	7.07331942865723e-20	0.205659287588343	0.351	0.207	1.60069218670513e-15	11	TIMM13
TIMM8B5	1.10853872218226e-19	0.227169776149642	0.318	0.181	2.50862312829845e-15	11	TIMM8B
NDUFB74	4.43115178079089e-19	0.364796804724843	0.435	0.312	1.00276964799298e-14	11	NDUFB7
GTF2H53	1.44826211211174e-18	0.210542177303858	0.264	0.138	3.27741715970887e-14	11	GTF2H5
NDUFS74	1.55457249805375e-18	0.475300074772631	0.385	0.258	3.51799756309564e-14	11	NDUFS7
C12orf753	2.40460490849474e-18	0.0533721227575892	0.266	0.136	5.4416209079236e-14	11	C12orf75
MYL12B5	2.67794804619992e-18	0.486057778097053	0.53	0.436	6.06019642855043e-14	11	MYL12B
NDUFB94	8.63110193278401e-18	0.451251802466442	0.407	0.281	1.95321836738902e-13	11	NDUFB9
CALM15	1.57551142305223e-17	0.655012139331923	0.558	0.473	3.5653823503672e-13	11	CALM1
NDUFA24	6.46774461822083e-17	0.275900425339979	0.39	0.263	1.46365060710337e-12	11	NDUFA2
C19orf704	1.18988018775777e-16	0.209569799331661	0.361	0.23	2.69269886489583e-12	11	C19orf70
LINC004934	1.22425601056657e-16	0.297804778120544	0.353	0.228	2.77049135191215e-12	11	LINC00493
TMSB4X5	1.48742320397354e-14	0.229663651107785	0.948	0.976	3.36603871059212e-10	11	TMSB4X
COMMD64	2.88494918246875e-14	0.645248357478867	0.537	0.472	6.52863999992679e-10	11	COMMD6
